---------- AND Interactions ----------
I(49): 3.5606138706207275	 ([enjoy])
I(0,31): -0.158866286277771	 ([family][also])
I(16,22): 0.15734779834747314	 ([gratuitous][york])
I(11,41): 0.15733039379119873	 ([films][film])
I(3,42): -0.1572195291519165	 ([automatic][ought])
I(1,21): -0.15683221817016602	 ([film,][new])
I(20,46): 0.15590643882751465	 ([fill][disbelief])
I(37,39): 0.15550267696380615	 ([film][simply])
I(44,51): 0.1541602611541748	 ([willingly][cast])
I(19,52): -0.15413212776184082	 ([expletives][good,])
I(19,51): 0.15407562255859375	 ([expletives][cast])
I(22,55): -0.15361285209655762	 ([york][commenter])
I(25,40): -0.15357446670532227	 ([film][good])
I(37,44): -0.1534026861190796	 ([film][willingly])
I(0,11): 0.15310418605804443	 ([family][films])
I(3,52): -0.15292131900787354	 ([automatic][good,])
I(23,42): -0.15236490964889526	 ([phone][ought])
I(13,55): -0.15228557586669922	 ([failing][commenter])
I(20,48): -0.15207409858703613	 ([fill][hours])
I(12,32): 0.1506516933441162	 ([loaded][fun.])
I(28,34): -0.15061020851135254	 ([clich][think,])
I(5,45): 0.1500648856163025	 ([off.][suspend])
I(2,51): -0.1500256061553955	 ([people][cast])
I(39,41): -0.14981842041015625	 ([simply][film])
I(1,2): 0.14975517988204956	 ([film,][people])
I(2,55): -0.14945894479751587	 ([people][commenter])
I(1,25): 0.14931392669677734	 ([film,][film])
I(12,43): 0.14928936958312988	 ([loaded][do,])
I(3,10): -0.1489022970199585	 ([automatic][see])
I(45,47): 0.14888644218444824	 ([suspend][two])
I(0,4): 0.14883184432983398	 ([family][turn])
I(27,50): -0.1488133668899536	 ([those.][adventure.])
I(2,38): -0.14862489700317383	 ([people][reality.])
I(39,45): 0.14856719970703125	 ([simply][suspend])
I(14,25): -0.1484585404396057	 ([arms][film])
I(10,46): 0.14811205863952637	 ([see][disbelief])
I(31,42): -0.14795434474945068	 ([also][ought])
I(26,29): -0.14736515283584595	 ([none][,])
I(1,51): 0.1464691162109375	 ([film,][cast])
I(4): -0.1462109088897705	 ([turn])
I(0,18): 0.1459822654724121	 ([family][enough])
I(25,39): -0.14589524269104004	 ([film][simply])
I(9,42): -0.1454310417175293	 ([want][ought])
I(2,43): -0.14536404609680176	 ([people][do,])
I(28,42): -0.14509618282318115	 ([clich][ought])
I(32,54): -0.14506983757019043	 ([fun.][another])
I(3,35): -0.1444091796875	 ([automatic][demand])
I(3,20): -0.14436650276184082	 ([automatic][fill])
I(7,21): -0.14427053928375244	 ([many][new])
I(24,27): 0.1440906524658203	 ([book.][those.])
I(3,49): -0.1439964771270752	 ([automatic][enjoy])
I(8,38): -0.14381420612335205	 ([people][reality.])
I(8,27): 0.1432654857635498	 ([people][those.])
I(7,20): 0.14288175106048584	 ([many][fill])
I(3,17): 0.14257311820983887	 ([automatic][violence])
I(36,39): 0.14243316650390625	 ([accept][simply])
I(18,35): 0.14234185218811035	 ([enough][demand])
I(6,38): -0.14191865921020508	 ([seems][reality.])
I(41,52): -0.14135360717773438	 ([film][good,])
I(23,35): -0.1412057876586914	 ([phone][demand])
I(22,50): -0.14096331596374512	 ([york][adventure.])
I(17,38): 0.14095056056976318	 ([violence][reality.])
I(14,42): -0.14065706729888916	 ([arms][ought])
I(36,42): -0.14032769203186035	 ([accept][ought])
I(18,24): 0.14026618003845215	 ([enough][book.])
I(27,51): 0.14012813568115234	 ([those.][cast])
I(41,44): -0.14004170894622803	 ([film][willingly])
I(22,41): -0.13997888565063477	 ([york][film])
I(24,42): -0.13968932628631592	 ([book.][ought])
I(8,46): 0.13909435272216797	 ([people][disbelief])
I(12,40): 0.13858890533447266	 ([loaded][good])
I(11,43): 0.1384187936782837	 ([films][do,])
I(9,10): 0.1382157802581787	 ([want][see])
I(11,37): 0.13818907737731934	 ([films][film])
I(41,46): -0.13810253143310547	 ([film][disbelief])
I(3,8): 0.13620805740356445	 ([automatic][people])
I(3,45): 0.13577061891555786	 ([automatic][suspend])
I(7,33): 0.1356884241104126	 ([many][ask])
I(0,5): -0.13560998439788818	 ([family][off.])
I(9,25): -0.1352752447128296	 ([want][film])
I(29,30): -0.13500940799713135	 ([,][formula,])
I(8,50): -0.13465940952301025	 ([people][adventure.])
I(23,55): 0.13464820384979248	 ([phone][commenter])
I(28,46): 0.1340045928955078	 ([clich][disbelief])
I(24,43): -0.13384950160980225	 ([book.][do,])
I(37,41): 0.13337504863739014	 ([film][film])
I(28,43): -0.13268959522247314	 ([clich][do,])
I(22,48): -0.1324467658996582	 ([york][hours])
I(13,23): -0.1321045160293579	 ([failing][phone])
I(6,32): -0.1317906379699707	 ([seems][fun.])
I(28,40): -0.13161003589630127	 ([clich][good])
I(21,51): 0.1309499740600586	 ([new][cast])
I(47,55): 0.13075798749923706	 ([two][commenter])
I(21,32): -0.13043594360351562	 ([new][fun.])
I(38,45): 0.1300950050354004	 ([reality.][suspend])
I(23,49): 0.12998682260513306	 ([phone][enjoy])
I(37,50): -0.12954473495483398	 ([film][adventure.])
I(6,16): 0.12920069694519043	 ([seems][gratuitous])
I(11): -0.12863194942474365	 ([films])
I(2,39): -0.1286015510559082	 ([people][simply])
I(22,36): 0.1283283233642578	 ([york][accept])
I(3,25): -0.1279517412185669	 ([automatic][film])
I(19): -0.1278076171875	 ([expletives])
I(33,45): 0.12759685516357422	 ([ask][suspend])
I(22,38): 0.12726497650146484	 ([york][reality.])
I(12,48): -0.12725311517715454	 ([loaded][hours])
I(4,32): 0.12582182884216309	 ([turn][fun.])
I(27,33): 0.12566149234771729	 ([those.][ask])
I(46,48): 0.12540364265441895	 ([disbelief][hours])
I(3,30): -0.12491512298583984	 ([automatic][formula,])
I(37,55): -0.12429213523864746	 ([film][commenter])
I(5): -0.12406551837921143	 ([off.])
I(46,50): 0.12390947341918945	 ([disbelief][adventure.])
I(2,52): -0.12361025810241699	 ([people][good,])
I(37,45): -0.12332934141159058	 ([film][suspend])
I(3,14): -0.12298035621643066	 ([automatic][arms])
I(24,48): -0.12204551696777344	 ([book.][hours])
I(16,54): 0.12178516387939453	 ([gratuitous][another])
I(2,46): 0.12132549285888672	 ([people][disbelief])
I(21,48): -0.12082850933074951	 ([new][hours])
I(19,22): -0.12061715126037598	 ([expletives][york])
I(12,52): 0.11894416809082031	 ([loaded][good,])
I(18,49): 0.11893439292907715	 ([enough][enjoy])
I(5,17): 0.11883008480072021	 ([off.][violence])
I(0,27): -0.11852538585662842	 ([family][those.])
I(21,35): -0.11843013763427734	 ([new][demand])
I(21,45): 0.1179761290550232	 ([new][suspend])
I(0,21): -0.11771178245544434	 ([family][new])
I(7,30): -0.11729854345321655	 ([many][formula,])
I(3,21): -0.1170344352722168	 ([automatic][new])
I(0,8): -0.11689937114715576	 ([family][people])
I(12,55): -0.11686933040618896	 ([loaded][commenter])
I(14,37): -0.11633026599884033	 ([arms][film])
I(21,37): -0.11615002155303955	 ([new][film])
I(3,6): -0.1160888671875	 ([automatic][seems])
I(4,9): -0.1159515380859375	 ([turn][want])
I(10,26): -0.11591958999633789	 ([see][none])
I(11,38): 0.11577165126800537	 ([films][reality.])
I(5,37): -0.11556798219680786	 ([off.][film])
I(25,53): -0.11551713943481445	 ([film][excellent.])
I(51,54): 0.11549949645996094	 ([cast][another])
I(8,15): 0.11542212963104248	 ([people][legs,])
I(8,49): -0.11491799354553223	 ([people][enjoy])
I(24,41): 0.11489951610565186	 ([book.][film])
I(5,35): 0.11448168754577637	 ([off.][demand])
I(8,39): -0.11340558528900146	 ([people][simply])
I(4,45): 0.1133679747581482	 ([turn][suspend])
I(5,33): 0.11299693584442139	 ([off.][ask])
I(25,36): 0.11294293403625488	 ([film][accept])
I(4,6): -0.11252665519714355	 ([turn][seems])
I(48,50): -0.111968994140625	 ([hours][adventure.])
I(18,34): 0.11174821853637695	 ([enough][think,])
I(24,30): -0.11174249649047852	 ([book.][formula,])
I(15,52): 0.11164319515228271	 ([legs,][good,])
I(24,36): -0.11139225959777832	 ([book.][accept])
I(41,49): -0.11018991470336914	 ([film][enjoy])
I(6,35): -0.1099691390991211	 ([seems][demand])
I(11,46): -0.1098484992980957	 ([films][disbelief])
I(38,39): 0.1097257137298584	 ([reality.][simply])
I(4,35): 0.10961127281188965	 ([turn][demand])
I(19,46): 0.10921812057495117	 ([expletives][disbelief])
I(11,50): -0.1088477373123169	 ([films][adventure.])
I(23,30): 0.10843843221664429	 ([phone][formula,])
I(7): -0.10815680027008057	 ([many])
I(17,36): -0.10812103748321533	 ([violence][accept])
I(7,16): -0.10806846618652344	 ([many][gratuitous])
I(33,36): -0.10795807838439941	 ([ask][accept])
I(20,21): -0.10765045881271362	 ([fill][new])
I(33,51): 0.10763764381408691	 ([ask][cast])
I(34,48): -0.107086181640625	 ([think,][hours])
I(6,17): -0.1070396900177002	 ([seems][violence])
I(29,32): -0.10698938369750977	 ([,][fun.])
I(16,28): -0.10664665699005127	 ([gratuitous][clich])
I(8,36): -0.10624217987060547	 ([people][accept])
I(1,43): 0.10545563697814941	 ([film,][do,])
I(0,14): -0.10545170307159424	 ([family][arms])
I(1,20): -0.10488808155059814	 ([film,][fill])
I(20,52): -0.10454446077346802	 ([fill][good,])
I(25,44): -0.10451579093933105	 ([film][willingly])
I(21,34): -0.10410904884338379	 ([new][think,])
I(22,25): -0.10397720336914062	 ([york][film])
I(19,43): -0.10384202003479004	 ([expletives][do,])
I(1,3): 0.10372519493103027	 ([film,][automatic])
I(0,23): -0.10369682312011719	 ([family][phone])
I(28,35): -0.1030808687210083	 ([clich][demand])
I(3,43): 0.10306847095489502	 ([automatic][do,])
I(31,35): -0.1030503511428833	 ([also][demand])
I(27,34): 0.1029433012008667	 ([those.][think,])
I(18,40): 0.10240530967712402	 ([enough][good])
I(15,32): -0.1020517349243164	 ([legs,][fun.])
I(38,55): -0.10175096988677979	 ([reality.][commenter])
I(13,43): 0.10162854194641113	 ([failing][do,])
I(3,38): 0.10160279273986816	 ([automatic][reality.])
I(3,22): -0.10141479969024658	 ([automatic][york])
I(6,42): -0.1013650894165039	 ([seems][ought])
I(11,32): 0.10134446620941162	 ([films][fun.])
I(12,38): 0.1012427806854248	 ([loaded][reality.])
I(26,31): -0.10103243589401245	 ([none][also])
I(4,10): -0.10094839334487915	 ([turn][see])
I(16,48): 0.10092496871948242	 ([gratuitous][hours])
I(23,33): 0.10090762376785278	 ([phone][ask])
I(10,19): -0.10084640979766846	 ([see][expletives])
I(7,48): -0.09995377063751221	 ([many][hours])
I(1,23): 0.09982049465179443	 ([film,][phone])
I(11,34): 0.09976637363433838	 ([films][think,])
I(23,48): -0.0996813178062439	 ([phone][hours])
I(14,33): -0.0996708869934082	 ([arms][ask])
I(1,28): -0.09963881969451904	 ([film,][clich])
I(2,35): -0.09937095642089844	 ([people][demand])
I(21,23): 0.0990038514137268	 ([new][phone])
I(31,36): -0.09881722927093506	 ([also][accept])
I(26,45): 0.09860771894454956	 ([none][suspend])
I(2,49): -0.09856653213500977	 ([people][enjoy])
I(32,48): -0.09814167022705078	 ([fun.][hours])
I(0,2): -0.0974273681640625	 ([family][people])
I(13,36): -0.09737730026245117	 ([failing][accept])
I(1,48): -0.09737610816955566	 ([film,][hours])
I(38,54): -0.09701251983642578	 ([reality.][another])
I(19,35): -0.09699153900146484	 ([expletives][demand])
I(19,50): -0.09695196151733398	 ([expletives][adventure.])
I(2,17): -0.09680354595184326	 ([people][violence])
I(7,37): -0.09635257720947266	 ([many][film])
I(19,42): -0.09624958038330078	 ([expletives][ought])
I(30,54): -0.09608173370361328	 ([formula,][another])
I(6,15): -0.09607040882110596	 ([seems][legs,])
I(15,20): -0.09593212604522705	 ([legs,][fill])
I(15,48): 0.09583675861358643	 ([legs,][hours])
I(8,52): -0.09578883647918701	 ([people][good,])
I(21,39): -0.09568619728088379	 ([new][simply])
I(20,36): -0.0954403281211853	 ([fill][accept])
I(5,15): -0.09491980075836182	 ([off.][legs,])
I(10,32): -0.09467720985412598	 ([see][fun.])
I(20,55): 0.09464895725250244	 ([fill][commenter])
I(12,33): 0.09431600570678711	 ([loaded][ask])
I(52,54): -0.09399724006652832	 ([good,][another])
I(19,33): -0.09398114681243896	 ([expletives][ask])
I(28,33): -0.09383106231689453	 ([clich][ask])
I(1,36): 0.09282565116882324	 ([film,][accept])
I(15,37): -0.09268152713775635	 ([legs,][film])
I(9,20): 0.09254544973373413	 ([want][fill])
I(18,38): 0.09235692024230957	 ([enough][reality.])
I(19,34): -0.09226930141448975	 ([expletives][think,])
I(22,46): -0.0917520523071289	 ([york][disbelief])
I(4,43): -0.09163999557495117	 ([turn][do,])
I(0,54): -0.09133529663085938	 ([family][another])
I(18): -0.09125161170959473	 ([enough])
I(3,36): -0.09112417697906494	 ([automatic][accept])
I(12,37): -0.09016788005828857	 ([loaded][film])
I(6,10): -0.09014999866485596	 ([seems][see])
I(31,33): -0.09009373188018799	 ([also][ask])
I(3,48): -0.08982324600219727	 ([automatic][hours])
I(28,52): -0.08977925777435303	 ([clich][good,])
I(11,20): 0.0897781252861023	 ([films][fill])
I(23,27): -0.08955860137939453	 ([phone][those.])
I(3,16): -0.08944165706634521	 ([automatic][gratuitous])
I(19,40): -0.08934378623962402	 ([expletives][good])
I(44,55): -0.0892949104309082	 ([willingly][commenter])
I(25,28): -0.08909463882446289	 ([film][clich])
Sum: 7.24986720085144
==================================================
